Date,Temp,City,Measuring Device,Where,Noise
1982-03-17,20.7,City C,Device 3,Suburb,4.6631027498379805
1982-03-18,19.2,City C,Device 3,Suburb,7.4123685530614205
1982-03-19,14.8,City C,Device 3,Suburb,2.763067850989298
1982-03-20,19.0,City C,Device 3,Suburb,5.144152119999392
1982-03-21,22.5,City C,Device 3,Suburb,2.9042880138504374
1982-03-22,25.700000000000003,City C,Device 3,Suburb,-1.9871233672810167
1982-03-23,20.6,City C,Device 3,Suburb,6.004745431301178
1982-03-24,18.2,City C,Device 3,Suburb,10.107290140723826
1982-03-25,19.5,City C,Device 3,Suburb,3.8838059569701207
1982-03-26,21.8,City C,Device 3,Suburb,5.252892172730872
1982-03-27,22.200000000000003,City C,Device 3,Suburb,3.6406851458661995
1982-03-28,18.4,City C,Device 3,Suburb,2.7771099721809236
1982-03-29,19.2,City C,Device 3,Suburb,5.408313391656422
1982-03-30,19.3,City C,Device 3,Suburb,8.21879329399038
1982-03-31,15.2,City C,Device 3,Suburb,11.647530007543756
1982-04-01,15.399999999999999,City C,Device 3,Suburb,7.479429671205304
1982-04-02,17.3,City C,Device 3,Suburb,2.1159085923156375
1982-04-03,16.9,City C,Device 3,Suburb,0.7189531138651191
1982-04-04,16.2,City C,Device 3,Suburb,8.920491757302344
1982-04-05,13.5,City C,Device 3,Suburb,5.950144974616022
1982-04-06,17.0,City C,Device 3,Suburb,3.1686102696727474
1982-04-07,17.4,City C,Device 3,Suburb,1.8314835907825744
1982-04-08,17.9,City C,Device 3,Suburb,2.5768328999148085
1982-04-09,15.100000000000001,City C,Device 3,Suburb,8.700274727897789
1982-04-10,20.0,City C,Device 3,Suburb,4.932921883931455
1982-04-11,18.6,City C,Device 3,Suburb,0.7985900686267993
1982-04-12,17.4,City C,Device 3,Suburb,7.6177369691951755
1982-04-13,18.6,City C,Device 3,Suburb,5.930307788395101
1982-04-14,21.1,City C,Device 3,Suburb,4.126603487616985
1982-04-15,24.5,City C,Device 3,Suburb,6.823145745416868
1982-04-16,19.2,City C,Device 3,Suburb,2.5169481281809913
1982-04-17,14.3,City C,Device 3,Suburb,7.891713792325876
1982-04-18,15.100000000000001,City C,Device 3,Suburb,0.7254172950369
1982-04-19,12.399999999999999,City C,Device 3,Suburb,2.2896718209215123
1982-04-20,13.600000000000001,City C,Device 3,Suburb,0.8693508769823852
1982-04-21,12.8,City C,Device 3,Suburb,3.7503228203782966
1982-04-22,14.100000000000001,City C,Device 3,Suburb,2.7276468997905234
1982-04-23,18.0,City C,Device 3,Suburb,3.912062243697726
1982-04-24,21.5,City C,Device 3,Suburb,5.014303495328938
1982-04-25,17.9,City C,Device 3,Suburb,6.662757619726284
1982-04-26,11.899999999999999,City C,Device 3,Suburb,5.439596218295221
1982-04-27,11.899999999999999,City C,Device 3,Suburb,5.75557910976051
1982-04-28,13.7,City C,Device 3,Suburb,9.812971829349022
1982-04-29,15.0,City C,Device 3,Suburb,4.2005283172817265
1982-04-30,15.8,City C,Device 3,Suburb,0.624992181908107
1982-05-01,12.5,City C,Device 3,Suburb,7.854145437439838
1982-05-02,11.3,City C,Device 3,Suburb,10.507608636619786
1982-05-03,16.9,City C,Device 3,Suburb,5.56186608241897
1982-05-04,18.8,City C,Device 3,Suburb,7.5186026683586435
1982-05-05,16.8,City C,Device 3,Suburb,3.0331499385609617
1982-05-06,16.0,City C,Device 3,Suburb,5.557026061276655
1982-05-07,15.100000000000001,City C,Device 3,Suburb,6.911075956384575
1982-05-08,13.5,City C,Device 3,Suburb,6.135726730387486
1982-05-09,10.5,City C,Device 3,Suburb,3.3809070415604445
1982-05-10,12.600000000000001,City C,Device 3,Suburb,9.891889376417108
1982-05-11,13.7,City C,Device 3,Suburb,5.518448252310977
1982-05-12,15.8,City C,Device 3,Suburb,7.79059461662116
1982-05-13,16.2,City C,Device 3,Suburb,6.217336959885649
1982-05-14,14.100000000000001,City C,Device 3,Suburb,7.621022668001015
1982-05-15,8.7,City C,Device 3,Suburb,7.799759889757992
1982-05-16,9.600000000000001,City C,Device 3,Suburb,4.351534551801406
1982-05-17,11.600000000000001,City C,Device 3,Suburb,7.501036438587576
1982-05-18,18.2,City C,Device 3,Suburb,11.48136718057783
1982-05-19,20.2,City C,Device 3,Suburb,10.996976041691326
1982-05-20,12.600000000000001,City C,Device 3,Suburb,7.292124260144332
1982-05-21,13.399999999999999,City C,Device 3,Suburb,10.061765669465606
1982-05-22,11.0,City C,Device 3,Suburb,1.0760859690089388
1982-05-23,13.3,City C,Device 3,Suburb,9.417188920185705
1982-05-24,13.600000000000001,City C,Device 3,Suburb,5.224628293666001
1982-05-25,16.1,City C,Device 3,Suburb,-0.3608062113393453
1982-05-26,17.1,City C,Device 3,Suburb,5.495631759587762
1982-05-27,17.9,City C,Device 3,Suburb,7.928888894243802
1982-05-28,19.0,City C,Device 3,Suburb,2.9119169861115344
1982-05-29,17.5,City C,Device 3,Suburb,10.811394741872931
1982-05-30,16.5,City C,Device 3,Suburb,9.04768303478813
1982-05-31,12.0,City C,Device 3,Suburb,1.1746584059895104
1982-06-01,12.100000000000001,City C,Device 3,Suburb,8.027270788016452
1982-06-02,14.0,City C,Device 3,Suburb,5.335918062489585
1982-06-03,8.100000000000001,City C,Device 3,Suburb,3.3449592685669662
1982-06-04,7.5,City C,Device 3,Suburb,4.05010507224362
1982-06-05,5.0,City C,Device 3,Suburb,3.6650149918522508
1982-06-06,6.600000000000001,City C,Device 3,Suburb,1.3511869322535826
1982-06-07,7.600000000000001,City C,Device 3,Suburb,3.655030679832253
1982-06-08,10.7,City C,Device 3,Suburb,7.078066734903542
1982-06-09,7.300000000000001,City C,Device 3,Suburb,9.277826082492652
1982-06-10,9.5,City C,Device 3,Suburb,9.375015010257478
1982-06-11,13.2,City C,Device 3,Suburb,3.279917812228616
1982-06-12,11.899999999999999,City C,Device 3,Suburb,4.6482569686113235
1982-06-13,12.3,City C,Device 3,Suburb,2.421886049246372
1982-06-14,11.0,City C,Device 3,Suburb,8.090007465700133
1982-06-15,12.3,City C,Device 3,Suburb,0.055541244177191196
1982-06-16,12.600000000000001,City C,Device 3,Suburb,0.9101703288645897
1982-06-17,13.0,City C,Device 3,Suburb,3.0924599042488725
1982-06-18,13.0,City C,Device 3,Suburb,5.754420333413606
1982-06-19,11.8,City C,Device 3,Suburb,4.036556059840117
1982-06-20,12.3,City C,Device 3,Suburb,5.099191717188381
1982-06-21,11.2,City C,Device 3,Suburb,5.1426038664953015
1982-06-22,11.899999999999999,City C,Device 3,Suburb,5.699839181168126
1982-06-23,13.899999999999999,City C,Device 3,Suburb,1.896611056400154
1982-06-24,9.0,City C,Device 3,Suburb,3.981920688256185
1982-06-25,6.300000000000001,City C,Device 3,Suburb,6.732837007315138
1982-06-26,5.800000000000001,City C,Device 3,Suburb,5.840687467147001
1982-06-27,9.3,City C,Device 3,Suburb,8.279919899051992
1982-06-28,12.3,City C,Device 3,Suburb,2.761327173760133
1982-06-29,12.7,City C,Device 3,Suburb,7.718784240255812
1982-06-30,14.0,City C,Device 3,Suburb,9.399874220818143
1982-07-01,9.2,City C,Device 3,Suburb,4.572229124511063
1982-07-02,6.600000000000001,City C,Device 3,Suburb,5.797790433104755
1982-07-03,7.600000000000001,City C,Device 3,Suburb,5.675568302898952
1982-07-04,8.399999999999999,City C,Device 3,Suburb,6.607011768109457
1982-07-05,8.899999999999999,City C,Device 3,Suburb,6.163763344700953
1982-07-06,12.0,City C,Device 3,Suburb,9.408463123419189
1982-07-07,12.8,City C,Device 3,Suburb,6.540094806839543
1982-07-08,10.3,City C,Device 3,Suburb,7.593505110567683
1982-07-09,7.399999999999999,City C,Device 3,Suburb,5.9945801915021235
1982-07-10,7.800000000000001,City C,Device 3,Suburb,1.874689153936135
1982-07-11,9.0,City C,Device 3,Suburb,6.300081056313468
1982-07-12,12.5,City C,Device 3,Suburb,4.310131932062337
1982-07-13,12.8,City C,Device 3,Suburb,3.09473774255841
1982-07-14,10.600000000000001,City C,Device 3,Suburb,2.316888068573323
1982-07-15,8.3,City C,Device 3,Suburb,4.788808758275968
1982-07-16,10.0,City C,Device 3,Suburb,3.1776076942017144
1982-07-17,8.7,City C,Device 3,Suburb,11.119016797119874
1982-07-18,8.899999999999999,City C,Device 3,Suburb,9.790315694064956
1982-07-19,10.2,City C,Device 3,Suburb,4.199209113050767
1982-07-20,5.199999999999999,City C,Device 3,Suburb,7.1274715156191535
1982-07-21,5.800000000000001,City C,Device 3,Suburb,8.470887491174693
1982-07-22,5.9,City C,Device 3,Suburb,4.481481884313581
1982-07-23,8.5,City C,Device 3,Suburb,10.544700103903704
1982-07-24,11.600000000000001,City C,Device 3,Suburb,7.766331104421684
1982-07-25,14.5,City C,Device 3,Suburb,4.694872658716554
1982-07-26,14.0,City C,Device 3,Suburb,-0.397897388654159
1982-07-27,8.5,City C,Device 3,Suburb,2.1021343753025272
1982-07-28,9.5,City C,Device 3,Suburb,5.956077628341395
1982-07-29,10.7,City C,Device 3,Suburb,3.685208152937505
1982-07-30,10.600000000000001,City C,Device 3,Suburb,4.937740215204729
1982-07-31,12.100000000000001,City C,Device 3,Suburb,2.6380593740950635
1982-08-01,14.7,City C,Device 3,Suburb,5.740768193416271
1982-08-02,13.3,City C,Device 3,Suburb,3.625093885985736
1982-08-03,14.100000000000001,City C,Device 3,Suburb,0.34188237568474733
1982-08-04,7.800000000000001,City C,Device 3,Suburb,3.9750702461038707
1982-08-05,7.199999999999999,City C,Device 3,Suburb,3.283922338360717
1982-08-06,9.5,City C,Device 3,Suburb,0.34502708242454627
1982-08-07,8.8,City C,Device 3,Suburb,9.269531558977302
1982-08-08,8.8,City C,Device 3,Suburb,4.77184710153491
1982-08-09,11.2,City C,Device 3,Suburb,4.019401763853364
1982-08-10,16.5,City C,Device 3,Suburb,7.251124434477491
1982-08-11,15.2,City C,Device 3,Suburb,4.752214283114973
1982-08-12,12.899999999999999,City C,Device 3,Suburb,7.301880879462251
1982-08-13,14.0,City C,Device 3,Suburb,0.5580361421591986
1982-08-14,14.5,City C,Device 3,Suburb,1.8900323973145916
1982-08-15,11.0,City C,Device 3,Suburb,6.635682772954535
1982-08-16,13.2,City C,Device 3,Suburb,9.475692082685772
1982-08-17,14.2,City C,Device 3,Suburb,5.090034578515027
1982-08-18,9.3,City C,Device 3,Suburb,5.6493027930478
1982-08-19,11.600000000000001,City C,Device 3,Suburb,2.529668287419923
1982-08-20,14.399999999999999,City C,Device 3,Suburb,4.910192369494251
1982-08-21,18.2,City C,Device 3,Suburb,2.8731898590782725
1982-08-22,11.600000000000001,City C,Device 3,Suburb,4.519285652630932
1982-08-23,10.100000000000001,City C,Device 3,Suburb,7.166840370904148
1982-08-24,17.1,City C,Device 3,Suburb,-0.9962918325200043
1982-08-25,16.2,City C,Device 3,Suburb,5.639077179184569
1982-08-26,13.5,City C,Device 3,Suburb,2.586375243939673
1982-08-27,9.600000000000001,City C,Device 3,Suburb,3.0602533538558427
1982-08-28,12.0,City C,Device 3,Suburb,8.414518307843233
1982-08-29,19.2,City C,Device 3,Suburb,5.886318993975918
1982-08-30,17.7,City C,Device 3,Suburb,7.800888884626658
1982-08-31,12.600000000000001,City C,Device 3,Suburb,-0.2913241472538708
1982-09-01,9.0,City C,Device 3,Suburb,3.769349542185002
1982-09-02,15.0,City C,Device 3,Suburb,3.638998625831001
1982-09-03,15.5,City C,Device 3,Suburb,3.2317109862466777
1982-09-04,10.0,City C,Device 3,Suburb,6.320703513140671
1982-09-05,9.5,City C,Device 3,Suburb,7.687764443512861
1982-09-06,13.2,City C,Device 3,Suburb,1.6796633903556386
1982-09-07,9.3,City C,Device 3,Suburb,2.1120123068600165
1982-09-08,14.8,City C,Device 3,Suburb,1.2441277027780195
1982-09-09,10.8,City C,Device 3,Suburb,8.442820023820314
1982-09-10,10.0,City C,Device 3,Suburb,3.4557952337950364
1982-09-11,13.5,City C,Device 3,Suburb,4.695857656397854
1982-09-12,14.0,City C,Device 3,Suburb,4.003367961768742
1982-09-13,8.600000000000001,City C,Device 3,Suburb,2.1090302452968865
1982-09-14,11.7,City C,Device 3,Suburb,6.119782920951335
1982-09-15,11.7,City C,Device 3,Suburb,6.149080609271618
1982-09-16,15.100000000000001,City C,Device 3,Suburb,7.8239767536486164
1982-09-17,20.0,City C,Device 3,Suburb,4.323739752925765
1982-09-18,13.899999999999999,City C,Device 3,Suburb,4.108737736328338
1982-09-19,10.7,City C,Device 3,Suburb,3.243434759666861
1982-09-20,9.2,City C,Device 3,Suburb,9.464424700319228
1982-09-21,9.0,City C,Device 3,Suburb,8.022700956194377
1982-09-22,10.3,City C,Device 3,Suburb,4.878844376349153
1982-09-23,11.3,City C,Device 3,Suburb,6.946920818060151
1982-09-24,13.5,City C,Device 3,Suburb,3.2424687578791556
1982-09-25,16.5,City C,Device 3,Suburb,11.163424285955925
1982-09-26,12.7,City C,Device 3,Suburb,3.225301249199821
1982-09-27,14.2,City C,Device 3,Suburb,3.8609331336492594
1982-09-28,12.8,City C,Device 3,Suburb,3.8869054463155783
1982-09-29,11.3,City C,Device 3,Suburb,10.103704896029228
1982-09-30,11.3,City C,Device 3,Suburb,5.442807307960422
1982-10-01,13.600000000000001,City C,Device 3,Suburb,8.253255690298639
1982-10-02,11.100000000000001,City C,Device 3,Suburb,4.669709125044015
1982-10-03,18.2,City C,Device 3,Suburb,1.361075086470093
1982-10-04,14.899999999999999,City C,Device 3,Suburb,7.32644052161606
1982-10-05,9.7,City C,Device 3,Suburb,3.120630361009851
1982-10-06,10.8,City C,Device 3,Suburb,1.0444324657863575
1982-10-07,19.9,City C,Device 3,Suburb,3.7517733675194513
1982-10-08,15.7,City C,Device 3,Suburb,6.894971302972623
1982-10-09,13.600000000000001,City C,Device 3,Suburb,10.292855176437676
